Time,Plant alarm,Water alarm,Moisture level,Ambient light
2023_06_03_02_07,0,0,81,64
2023_06_03_02_08,0,0,82,63
2023_06_03_02_08,0,0,82,64
2023_06_03_02_09,0,0,82,64
2023_06_03_02_09,0,0,82,64
2023_06_03_02_10,0,0,82,64
2023_06_03_02_10,0,0,82,64
2023_06_03_02_11,0,0,81,64
2023_06_03_02_11,0,0,82,64
2023_06_03_02_12,0,0,81,64
2023_06_03_02_12,0,0,82,64
2023_06_03_02_13,0,0,82,64
2023_06_03_02_13,0,0,81,64
2023_06_03_02_14,0,0,81,64
2023_06_03_02_14,0,0,82,64
2023_06_03_02_15,0,0,81,64
2023_06_03_02_15,0,0,82,64
2023_06_03_02_16,0,0,82,64
2023_06_03_02_16,0,0,82,64
2023_06_03_02_17,0,0,81,64
2023_06_03_02_17,0,0,81,64
2023_06_03_02_18,0,0,82,64
2023_06_03_02_18,0,0,82,64
2023_06_03_02_19,0,0,82,64
2023_06_03_02_19,0,0,82,64
2023_06_03_02_20,0,0,82,64
2023_06_03_02_20,0,0,82,64
2023_06_03_02_21,0,0,82,64
2023_06_03_02_21,0,0,81,64
2023_06_03_02_22,0,0,81,65
2023_06_03_02_22,0,0,81,65
2023_06_03_02_23,0,0,81,65
2023_06_03_02_23,0,0,81,64
2023_06_03_02_24,0,0,81,64
2023_06_03_02_24,0,0,81,65
2023_06_03_02_25,0,0,81,65
2023_06_03_02_25,0,0,82,64
2023_06_03_02_26,0,0,81,65
2023_06_03_02_26,0,0,81,64
2023_06_03_02_27,0,0,82,64
2023_06_03_02_27,0,0,82,64
2023_06_03_02_28,0,0,82,64
2023_06_03_02_28,0,0,82,64
2023_06_03_02_29,0,0,81,65
2023_06_03_02_29,0,0,81,65
2023_06_03_02_30,0,0,82,65
2023_06_03_02_30,0,0,82,65
2023_06_03_02_31,0,0,82,65
2023_06_03_02_31,0,0,82,65
2023_06_03_02_32,0,0,82,65
2023_06_03_02_32,0,0,82,65
2023_06_03_02_33,0,0,82,65
2023_06_03_02_33,0,0,81,65
2023_06_03_02_34,0,0,81,65
2023_06_03_02_34,0,0,82,65
2023_06_03_02_35,0,0,81,65
2023_06_03_02_35,0,0,81,65
2023_06_03_02_36,0,0,81,65
2023_06_03_02_36,0,0,82,65
2023_06_03_02_37,0,0,82,65
2023_06_03_02_37,0,0,82,65
2023_06_03_02_38,0,0,81,65
2023_06_03_02_38,0,0,82,65
2023_06_03_02_39,0,0,81,65
2023_06_03_02_39,0,0,82,65
2023_06_03_02_40,0,0,82,65
2023_06_03_02_40,0,0,82,66
2023_06_03_02_41,0,0,82,65
2023_06_03_02_41,0,0,81,65
2023_06_03_02_42,0,0,82,65
2023_06_03_02_42,0,0,81,65
2023_06_03_02_43,0,0,82,65
2023_06_03_02_43,0,0,82,65
2023_06_03_02_44,0,0,82,65
2023_06_03_02_44,0,0,81,65
2023_06_03_02_45,0,0,82,65
2023_06_03_02_45,0,0,82,65
2023_06_03_02_46,0,0,82,65
2023_06_03_02_46,0,0,82,65
2023_06_03_02_47,0,0,81,65
2023_06_03_02_47,0,0,82,65
2023_06_03_02_48,0,0,81,65
2023_06_03_02_48,0,0,82,65
2023_06_03_02_49,0,0,81,65
2023_06_03_02_49,0,0,82,66
2023_06_03_02_50,0,0,81,66
2023_06_03_02_50,0,0,82,66
2023_06_03_02_51,0,0,82,66
2023_06_03_02_51,0,0,82,66
2023_06_03_02_52,0,0,82,66
2023_06_03_02_52,0,0,81,66
2023_06_03_02_53,0,0,82,66
2023_06_03_02_53,0,0,82,65
2023_06_03_02_54,0,0,82,65
2023_06_03_02_54,0,0,82,66
2023_06_03_02_55,0,0,81,66
2023_06_03_02_55,0,0,82,66
2023_06_03_02_56,0,0,81,66
2023_06_03_02_56,0,0,82,65
2023_06_03_02_57,0,0,82,66
2023_06_03_02_57,0,0,82,66
2023_06_03_02_58,0,0,82,66
2023_06_03_02_58,0,0,82,66
2023_06_03_02_59,0,0,82,66
2023_06_03_02_59,0,0,81,66
2023_06_03_03_00,0,0,82,66
2023_06_03_03_00,0,0,82,66
2023_06_03_03_01,0,0,81,65
2023_06_03_03_01,0,0,82,66
2023_06_03_03_02,0,0,82,66
2023_06_03_03_02,0,0,82,66
2023_06_03_03_03,0,0,82,66
2023_06_03_03_03,0,0,82,66
2023_06_03_03_04,0,0,82,66
2023_06_03_03_04,0,0,82,66
2023_06_03_03_05,0,0,82,66
2023_06_03_03_05,0,0,82,66
2023_06_03_03_06,0,0,82,66
2023_06_03_03_06,0,0,82,66
2023_06_03_03_07,0,0,81,66
2023_06_03_03_07,0,0,82,66
2023_06_03_03_08,0,0,82,66
2023_06_03_03_08,0,0,82,66
2023_06_03_03_09,0,0,82,66
2023_06_03_03_09,0,0,82,66
2023_06_03_03_10,0,0,81,66
2023_06_03_03_10,0,0,82,66
2023_06_03_03_11,0,0,81,66
2023_06_03_03_11,0,0,82,66
2023_06_03_03_12,0,0,82,66
2023_06_03_03_12,0,0,82,67
2023_06_03_03_13,0,0,82,66
2023_06_03_03_13,0,0,81,66
2023_06_03_03_14,0,0,82,66
2023_06_03_03_14,0,0,81,66
2023_06_03_03_15,0,0,81,66
2023_06_03_03_15,0,0,82,67
2023_06_03_03_16,0,0,82,67
2023_06_03_03_16,0,0,82,66
2023_06_03_03_17,0,0,82,66
2023_06_03_03_17,0,0,82,66
2023_06_03_03_18,0,0,82,66
2023_06_03_03_18,0,0,82,66
2023_06_03_03_19,0,0,82,67
2023_06_03_03_19,0,0,82,66
2023_06_03_03_20,0,0,82,66
2023_06_03_03_20,0,0,81,67
2023_06_03_03_21,0,0,81,67
2023_06_03_03_21,0,0,82,66
2023_06_03_03_22,0,0,81,67
2023_06_03_03_22,0,0,82,66
2023_06_03_03_23,0,0,82,66
2023_06_03_03_23,0,0,82,66
2023_06_03_03_24,0,0,82,66
2023_06_03_03_24,0,0,82,67
2023_06_03_03_25,0,0,82,66
2023_06_03_03_25,0,0,81,67
2023_06_03_03_26,0,0,82,67
2023_06_03_03_26,0,0,82,66
2023_06_03_03_27,0,0,81,67
2023_06_03_03_27,0,0,82,67
2023_06_03_03_28,0,0,81,67
2023_06_03_03_28,0,0,82,66
2023_06_03_03_29,0,0,82,67
2023_06_03_03_29,0,0,82,67
2023_06_03_03_30,0,0,81,66
2023_06_03_03_30,0,0,82,67
2023_06_03_03_31,0,0,82,67
2023_06_03_03_31,0,0,82,67
2023_06_03_03_32,0,0,82,66
2023_06_03_03_32,0,0,82,66
2023_06_03_03_33,0,0,81,67
2023_06_03_03_33,0,0,82,66
2023_06_03_03_34,0,0,81,67
2023_06_03_03_34,0,0,82,67
2023_06_03_03_35,0,0,82,66
2023_06_03_03_35,0,0,81,67
2023_06_03_03_36,0,0,82,67
2023_06_03_03_36,0,0,82,67
2023_06_03_03_37,0,0,82,67
2023_06_03_03_37,0,0,82,67
2023_06_03_03_38,0,0,82,67
2023_06_03_03_38,0,0,82,67
2023_06_03_03_39,0,0,82,67
2023_06_03_03_39,0,0,82,67
2023_06_03_03_40,0,0,82,67
2023_06_03_03_40,0,0,81,67
2023_06_03_03_41,0,0,82,67
2023_06_03_03_41,0,0,82,67
2023_06_03_03_42,0,0,82,67
2023_06_03_03_42,0,0,82,67
2023_06_03_03_43,0,0,82,67
2023_06_03_03_43,0,0,81,67
2023_06_03_03_44,0,0,82,67
2023_06_03_03_44,0,0,82,67
2023_06_03_03_45,0,0,82,67
2023_06_03_03_45,0,0,81,67
2023_06_03_03_46,0,0,81,67
2023_06_03_03_46,0,0,82,67
2023_06_03_03_47,0,0,82,67
2023_06_03_03_47,0,0,82,67
2023_06_03_03_48,0,0,81,67
2023_06_03_03_48,0,0,81,67
2023_06_03_03_49,0,0,82,67
2023_06_03_03_49,0,0,82,67
2023_06_03_03_50,0,0,82,68
2023_06_03_03_50,0,0,82,67
2023_06_03_03_51,0,0,82,67
2023_06_03_03_51,0,0,82,67
2023_06_03_03_52,0,0,81,67
2023_06_03_03_52,0,0,81,67
2023_06_03_03_53,0,0,82,67
2023_06_03_03_53,0,0,82,67
2023_06_03_03_54,0,0,82,67
2023_06_03_03_54,0,0,82,67
2023_06_03_03_55,0,0,82,67
2023_06_03_03_55,0,0,82,67
2023_06_03_03_56,0,0,82,68
2023_06_03_03_56,0,0,82,68
2023_06_03_03_57,0,0,82,68
2023_06_03_03_57,0,0,82,68
2023_06_03_03_58,0,0,82,68
2023_06_03_03_58,0,0,82,68
2023_06_03_03_59,0,0,82,68
2023_06_03_03_59,0,0,82,68
2023_06_03_04_00,0,0,82,68
2023_06_03_04_00,0,0,81,68
2023_06_03_04_01,0,0,82,67
2023_06_03_04_01,0,0,82,68
2023_06_03_04_02,0,0,82,68
2023_06_03_04_02,0,0,81,68
2023_06_03_04_03,0,0,82,68
2023_06_03_04_03,0,0,82,68
2023_06_03_04_04,0,0,82,67
2023_06_03_04_04,0,0,82,68
2023_06_03_04_05,0,0,82,68
2023_06_03_04_05,0,0,82,68
2023_06_03_04_06,0,0,82,68
2023_06_03_04_06,0,0,82,68
2023_06_03_04_07,0,0,82,68
2023_06_03_04_07,0,0,82,68
2023_06_03_04_08,0,0,82,68
2023_06_03_04_08,0,0,82,68
2023_06_03_04_09,0,0,81,68
2023_06_03_04_09,0,0,82,68
2023_06_03_04_10,0,0,82,68
2023_06_03_04_10,0,0,82,67
2023_06_03_04_11,0,0,82,68
2023_06_03_04_11,0,0,82,68
2023_06_03_04_12,0,0,82,68
2023_06_03_04_12,0,0,81,68
2023_06_03_04_13,0,0,81,68
2023_06_03_04_13,0,0,82,68
2023_06_03_04_14,0,0,82,68
2023_06_03_04_14,0,0,81,68
2023_06_03_04_15,0,0,81,67
2023_06_03_04_15,0,0,81,67
2023_06_03_04_16,0,0,82,67
2023_06_03_04_16,0,0,82,67
2023_06_03_04_17,0,0,82,67
2023_06_03_04_17,0,0,82,67
2023_06_03_04_18,0,0,82,67
2023_06_03_04_18,0,0,82,67
2023_06_03_04_19,0,0,82,67
2023_06_03_04_19,0,0,82,67
